Date,year,month,day,dayofweek,dayofyear,weekofyear,quarter,is_weekend,is_month_end,is_month_start,is_quarter_end,dom_bin,trend,sin_365d_k1,cos_365d_k1,sin_365d_k2,cos_365d_k2,sin_365d_k3,cos_365d_k3,sin_365d_k4,cos_365d_k4,sin_7d_k1,cos_7d_k1,sin_7d_k2,cos_7d_k2,sin_7d_k3,cos_7d_k3,rev_lag_365,rev_lag_364,rev_lag_728,rev_lag365_roll7,rev_lag365_roll30,log_rev_lag_365,log_monthly_avg,monthly_avg_rev,trend_multiplier,days_to_tet,pre_tet_7d,pre_tet_14d,post_tet_7d,is_fixed_holiday,is_tet_holiday,is_black_friday_month,is_1111,is_1212,sessions_lag_365,visitors_lag_365,n_active_promos,max_promo_discount,has_stackable_promo
2024-03-04,2024,3,4,0,64,10,1,0,0,0,0,0,4261,0.8919813464595485,0.45207220393230435,0.8064799463209448,-0.5912614448635781,-0.16280701293851646,-0.9866579328916572,-0.9536809966304455,-0.300819807635668,0.0,1.0,0.0,1.0,0.0,1.0,,,3077438.94,,,,,,1.0149883882028932,23,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-05,2024,3,5,1,65,10,1,0,0,0,0,0,4262,0.8996308696522433,0.43665123195606403,0.7856498550787147,-0.6186714032625031,-0.2135209154397959,-0.9769384927771817,-0.9721181966290612,-0.23449138957041052,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,,,3777839.97,,,,,,1.0150235873145415,24,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-06,2024,3,6,2,66,10,1,0,0,0,0,0,4263,0.9070138128026359,0.4211008707960896,0.7638886127905428,-0.6453481132295501,-0.2636654927280072,-0.9646141756912435,-0.9859481499638303,-0.1670516255021195,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,,,4138590.91,,,,,,1.0150587876468709,25,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-07,2024,3,7,3,67,10,1,0,0,0,0,0,4264,0.9141279881853337,0.40542572835999735,0.7412220108485958,-0.6712599575675313,-0.3131070409358267,-0.9497178427914317,-0.9951053111006974,-0.09882013873287211,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,,,3544992.79,,,,,,1.0150939891999242,26,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-08,2024,3,8,4,68,10,1,0,0,0,0,0,4265,0.9209712877166346,0.38963044953078796,0.717676913675962,-0.6963762255968722,-0.3617137307297674,-0.9322892131745134,-0.9995462806873573,-0.03012030484690836,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,,,3499825.21,,,,,,1.0151291919737435,27,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-09,2024,3,9,5,69,10,1,1,0,0,0,0,4266,0.9275416835791966,0.37371971479046906,0.6932812268869777,-0.7206671495538609,-0.4093559588156211,-0.9123747579707274,-0.9992500112396835,0.03872228089217399,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,,,3731020.06,,,,,,1.0151643959683712,28,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-10,2024,3,10,6,70,10,1,1,0,0,0,0,4267,0.9338372288229252,0.35769823883312546,0.6680638642135335,-0.7441039398713607,-0.455906693508459,-0.8900275764346766,-0.994217906893952,0.10738134666416306,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,,,4026635.22,,,,,,1.0151996011838498,29,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-11,2024,3,11,0,71,11,1,0,0,0,0,1,4268,0.9398560579418954,0.3415707691678556,0.6420547132365637,-0.766658819300159,-0.5012418134457756,-0.8653072543632061,-0.9844738167520923,0.17553149042142777,0.0,1.0,0.0,1.0,0.0,1.0,,,4709281.9,,,,,,1.0152348076202213,30,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-12,2024,3,12,1,72,11,1,0,0,0,0,1,4269,0.9455963874271426,0.3253420847119801,0.6152845999633276,-0.7883050558305255,-0.5452404385406507,-0.8382797052177745,-0.970063921851507,0.2428497220959358,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,,,4619237.89,,,,,,1.0152700152775282,31,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-13,2024,3,13,2,73,11,1,0,0,0,0,1,4270,0.9510565162951535,0.30901699437494745,0.5877852522924732,-0.8090169943749473,-0.5877852522924734,-0.8090169943749472,-0.9510565162951536,0.30901699437494723,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,,,4519934.96,,,,,,1.0153052241558131,32,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-14,2024,3,14,3,74,11,1,0,0,0,0,1,4271,0.9562348265919056,0.29260033563334836,0.5595892624101765,-0.8287700871745038,-0.6287628145958345,-0.7775971469736268,-0.9275416835791965,0.3737197147904692,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,,,5222281.22,,,,,,1.015340434255118,33,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-15,2024,3,15,4,75,11,1,0,0,0,0,1,4272,0.9611297838723007,0.27609697309746883,0.5307300481619334,-0.8475409228928311,-0.6680638642135333,-0.7441039398713608,-0.8996308696522434,0.4366512319560638,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,,,4426435.98,,,,,,1.0153756455754854,34,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-16,2024,3,16,5,76,11,1,1,0,0,0,1,4273,0.9657399376548549,0.2595117970697999,0.5012418134457758,-0.865307254363206,-0.7055836101071774,-0.70862667826446,-0.8674563547295971,0.4975132889071803,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,,,4313906.61,,,,,,1.0154108581169576,35,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-17,2024,3,17,6,77,11,1,1,0,0,0,1,4274,0.9700639218515071,0.2428497220959356,0.4711595076738638,-0.8820480249558537,-0.7412220108485957,-0.6712599575675315,-0.8311706263658079,0.5560174366570446,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,,,4198964.15,,,,,,1.015446071879577,36,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-18,2024,3,18,0,78,12,1,0,0,0,0,1,4275,0.9741004551724205,0.22611568550828828,0.440518784350495,-0.8977433935342337,-0.7748840413670406,-0.6321034111873488,-0.7909456567567774,0.6118864012687242,0.0,1.0,0.0,1.0,0.0,1.0,,,4036051.82,,,,,,1.0154812868633858,37,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-19,2024,3,19,1,79,12,1,0,0,0,0,1,4276,0.9778483415056568,0.20931464596304847,0.4093559588156213,-0.9123747579707273,-0.8064799463209447,-0.5912614448635782,-0.7469720876965551,0.6648553979642866,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,,,4626820.15,,,,,,1.0155165030684263,38,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-20,2024,3,20,2,80,12,1,0,0,0,0,1,4277,0.9813064702716093,0.19245158197082998,0.3777079652039649,-0.9259247771938498,-0.8359254794186365,-0.5488429582847199,-0.6994583270516471,0.7146733860429608,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,,,5301842.45,,,,,,1.0155517204947413,39,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-21,2024,3,21,3,81,12,1,0,0,0,0,2,4278,0.9844738167520922,0.1755314904214282,0.3456123126707335,-0.9383773917408641,-0.8631421280499115,-0.5049610547215202,-0.6486295610349818,0.7611042586607742,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,,,5052034.89,,,,,,1.0155869391423726,40,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-22,2024,3,22,4,82,12,1,0,0,0,0,2,4279,0.9873494423939864,0.15855938510313475,0.3131070409358269,-0.9497178427914316,-0.888057322629493,-0.4597327394521046,-0.594726686960764,0.8039279618328208,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,,,4122489.22,,,,,,1.015622159011363,41,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-23,2024,3,23,5,83,12,1,1,0,0,0,2,4280,0.989932495087353,0.141540295217043,0.28023067519921585,-0.9599326896597447,-0.9106046300942162,-0.41327860778290443,-0.5380051715382992,0.8429415373547832,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,,,4325007.4,,,,,,1.0156573801017548,42,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-24,2024,3,24,6,84,12,1,1,0,0,0,2,4281,0.9922222094179323,0.12447926388678915,0.24702218048093552,-0.9690098257244062,-0.9307239310379793,-0.3657225234972692,-0.4787338401157883,0.8779600847008883,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,,,5169170.11,,,,,,1.01569260241359,43,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-25,2024,3,25,0,85,13,1,0,0,0,0,2,4282,0.994217906893952,0.10738134666416309,0.21352091543979612,-0.9769384927771817,-0.9483615800121716,-0.31719128858910595,-0.41719360261231697,0.9088176373395028,0.0,1.0,0.0,1.0,0.0,1.0,,,4855258.01,,,,,,1.0157278259469111,44,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-26,2024,3,26,1,86,13,1,0,0,0,0,2,4283,0.995918996147179,0.09025161003104117,0.1797665857255624,-0.9837092937736097,-0.9634705485641486,-0.26781430516217486,-0.3536761221763721,0.935367949313148,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,,,4908504.49,,,,,,1.0157630507017608,45,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-27,2024,3,27,2,87,13,1,0,0,0,0,2,4284,0.9973249731081555,0.07309512989807777,0.1457991969198751,-0.9893142039703663,-0.9760105506323682,-0.21772323039653224,-0.2884824328806098,0.9574851883550389,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,,,11643208.73,,,,,,1.015798276678181,46,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-28,2024,3,28,3,88,13,1,0,0,0,0,2,4285,0.9984354211555643,0.055916990100603484,0.11165900712169512,-0.993746580436178,-0.9859481499638303,-0.1670516255021195,-0.22192151300416674,0.9750645322571945,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,,,9233141.0,,,,,,1.0158335038762143,47,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-29,2024,3,29,4,89,13,1,0,0,0,0,2,4286,0.9992500112396835,0.03872228089217446,0.07738647923346301,-0.9970011699250151,-0.9932568492674143,-0.11593459959550066,-0.154308820664281,0.9880226656636976,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,,,8299060.74,,,,,,1.015868732295903,48,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-30,2024,3,30,5,90,13,1,1,0,0,0,2,4287,0.9997685019798909,0.021516097436222254,0.04302223300453059,-0.99907411510223,-0.9979171608653922,-0.06450844944931625,-0.0859647987374467,0.9962981749346077,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,,,8289456.22,,,,,,1.0159039619372896,49,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-03-31,2024,3,31,6,91,13,1,1,1,0,1,2,4288,0.9999907397361901,0.004303538296244289,0.008606996888688698,-0.9999629591162655,-0.9999166586547379,-0.012910296075008843,-0.01721335615583528,0.9998518392091162,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,,,6547965.12,,,,,,1.0159391928004162,50,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-01,2024,4,1,0,92,14,2,0,0,1,0,0,4289,0.9999166586547379,-0.01291029607500882,-0.02581844022713239,-0.9996666485105112,-0.9992500112396835,0.03872228089217399,0.0516196672232528,0.998666816288476,0.0,1.0,0.0,1.0,0.0,1.0,,,1974536.55,,,,,,1.0159744248853255,51,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-02,2024,4,2,1,93,14,2,0,0,0,0,0,4290,0.9995462806873573,-0.030120304846908114,-0.060213277365792774,-0.9981855344718586,-0.9959189961471792,0.0902516100310407,0.12020804489935226,0.9927487224577403,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,,,3017582.3,,,,,,1.0160096581920597,52,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-03,2024,4,3,2,94,14,2,0,0,0,0,0,4291,0.9988797155850336,-0.04732138832243185,-0.09453674981719933,-0.9955213724144752,-0.989932495087353,0.141540295217043,0.1882267098432443,0.9821256058680006,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,,,2934004.6,,,,,,1.0160448927206611,53,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-04,2024,4,4,3,95,14,2,0,0,0,0,0,4292,0.9979171608653922,-0.06450844944931623,-0.12874817745258066,-0.99167731989929,-0.9813064702716093,0.19245158197082995,0.25535329511618676,0.9668478136052776,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,,,1947894.58,,,,,,1.016080128471172,54,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-05,2024,4,5,4,96,14,2,0,0,0,0,0,4293,0.9966589017541702,-0.08167639533042241,-0.16280701293851646,-0.9866579328916572,-0.970063921851507,0.2428497220959358,0.3212696616923639,0.9469877530760755,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,,,2516364.3,,,,,,1.0161153654436352,55,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-06,2024,4,6,5,97,14,2,1,0,0,0,0,4294,0.9951053111006976,-0.09882013873287143,-0.19667288979357622,-0.9804691603616321,-0.9562348265919058,0.2926003356333479,0.38566340624360695,0.9226395488404876,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,,,3523261.24,,,,,,1.0161506036380927,56,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-07,2024,4,7,6,98,14,2,1,0,0,0,0,4295,0.9932568492674143,-0.11593459959550041,-0.23030567023061196,-0.973118337233262,-0.9398560579418953,0.341570769167856,0.4482293417404102,0.8939185965192572,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,,,3747690.93,,,,,,1.016185843054587,57,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-08,2024,4,8,0,99,15,2,0,0,0,0,0,4296,0.9911140639934547,-0.1330147065341959,-0.2636654927280072,-0.9646141756912435,-0.9209712877166347,0.38963044953078774,0.5086709438521045,0.8609610158889943,0.0,1.0,0.0,1.0,0.0,1.0,,,4187283.4,,,,,,1.0162210836931604,58,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-09,2024,4,9,1,100,15,2,0,0,0,0,0,4297,0.9886775902323405,-0.1500553983446526,-0.2967128192734901,-0.9549667548552553,-0.8996308696522434,0.4366512319560638,0.5667017562911173,0.8239230057575544,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,,,4300020.35,,,,,,1.0162563255538555,59,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-10,2024,4,10,2,101,15,2,0,0,0,0,0,4298,0.9859481499638304,-0.16705162550211924,-0.3294084822245302,-0.9441875088341994,-0.8758917051442433,0.48250774176121763,0.6220467484408676,0.7829801036770627,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,,,4888627.31,,,,,,1.0162915686367142,60,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-11,2024,4,11,3,102,15,2,0,0,0,0,1,4299,0.9829265519799822,-0.18399835165768005,-0.3617137307297674,-0.9322892131745134,-0.8498170915275277,0.5270777086423724,0.6744436188329453,0.7383263540031066,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,,,4670014.27,,,,,,1.0163268129417795,61,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-12,2024,4,12,4,103,15,2,0,0,0,0,1,4300,0.9796136916454901,-0.20089055513063506,-0.39359027665646645,-0.9192859697186105,-0.8214765533024145,0.5702422926917867,0.723644038295912,0.6901733882429724,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,,,4908291.49,,,,,,1.0163620584690933,62,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-13,2024,4,13,5,104,15,2,1,0,0,0,1,4301,0.9760105506323683,-0.21772323039653177,-0.42500033996955394,-0.9051931898913975,-0.7909456567567774,0.6118864012687242,0.7694148268839378,0.6387494220515272,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,,,5147946.06,,,,,,1.0163973052186983,63,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-14,2024,4,14,6,105,15,2,1,0,0,0,1,4302,0.9721181966290613,-0.23449138957040985,-0.455906693508459,-0.8900275764346766,-0.7583058084785625,0.6518989958787125,0.8115390590073613,0.5842981736283681,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,,,4470361.38,,,,,,1.0164325531906369,64,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-15,2024,4,15,0,106,16,2,0,0,0,0,1,4303,0.9679377830240642,-0.25119006388481935,-0.4862727071086902,-0.8738071036110807,-0.7236440382959124,0.690173388242972,0.8498170915275279,0.527077708642372,0.0,1.0,0.0,1.0,0.0,1.0,,,3680888.01,,,,,,1.0164678023849512,65,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-16,2024,4,16,1,107,16,2,0,0,0,0,1,4304,0.9634705485641488,-0.2678143051621742,-0.5160623910158526,-0.8565509959010037,-0.6870527672236675,0.7266075247685652,0.8840675099433635,0.46735921715800244,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,,,4426735.65,,,,,,1.0165030528016836,66,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-17,2024,4,17,2,108,16,2,0,0,0,0,1,4305,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,-0.6486295610349818,0.7611042586607742,0.9141279881853336,0.40542572835999774,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,,,4874458.71,,,,,,1.016538304440877,67,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-18,2024,4,18,3,109,16,2,0,0,0,0,1,4306,0.9536809966304457,-0.30081980763566735,-0.5737722679043243,-0.8190148866680802,-0.6084768701151264,0.7935716089521472,0.9398560579418951,0.34157076916785645,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,,,2926459.0,,,,,,1.0165735573025731,68,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-19,2024,4,19,4,110,16,2,0,0,0,0,1,4307,0.9483615800121715,-0.3171912885891061,-0.6016240632249227,-0.7987793728863648,-0.5667017562911184,0.8239230057575536,0.9611297838723009,0.27609697309746845,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,,,4609506.19,,,,,,1.0166088113868146,69,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-20,2024,4,20,5,111,16,2,1,0,0,0,1,4308,0.9427611433904207,-0.3334687789181868,-0.6287628145958345,-0.7775971469736268,-0.5234156073655503,0.8520775211013093,0.9778483415056568,0.2093146459630485,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,,,4709847.04,,,,,,1.0166440666936443,70,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-21,2024,4,21,6,112,16,2,1,0,0,0,2,4309,0.9368813462954315,-0.3496474552512284,-0.655156357209085,-0.7554933140726804,-0.4787338401157883,0.8779600847008883,0.989932495087353,0.14154029521704348,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,,,5020542.99,,,,,,1.016679323223104,71,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-22,2024,4,22,0,113,17,2,0,0,0,0,2,4310,0.9307239310379795,-0.36572252349726897,-0.6807734094770159,-0.7324940716135792,-0.4327755925504317,0.9015016841318838,0.9973249731081555,0.07309512989807825,0.0,1.0,0.0,1.0,0.0,1.0,,,4873788.42,,,,,,1.0167145809752363,72,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-23,2024,4,23,1,114,17,2,0,0,0,0,2,4311,0.9242907221930933,-0.3816892202666588,-0.7055836101071774,-0.70862667826446,-0.38566340624360745,0.9226395488404875,0.9999907397361901,0.004303538296245199,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,,,5688161.6,,,,,,1.0167498399500836,73,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-24,2024,4,24,2,115,17,2,0,0,0,0,2,4312,0.9175836260593937,-0.39754281428255595,-0.7295575540864876,-0.6839194216246105,-0.33752289959411347,0.941317317512847,0.9979171608653922,-0.06450844944931665,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,,,5361513.76,,,,,,1.0167851001476882,74,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-25,2024,4,25,3,116,17,2,0,0,0,0,2,4313,0.9106046300942162,-0.4132786077829042,-0.7526668275320083,-0.6584015846980489,-0.2884824328806098,0.9574851883550389,0.9911140639934547,-0.13301470653419586,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,,,5590934.3,,,,,,1.0168203615680929,75,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-26,2024,4,26,4,117,17,2,0,0,0,0,2,4314,0.9033558023246845,-0.4288919379124835,-0.7748840413670406,-0.6321034111873488,-0.23867276600594997,0.9711000518829505,0.9796136916454901,-0.2008905551306348,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,,,7579535.07,,,,,,1.0168556242113398,76,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-27,2024,4,27,5,118,17,2,1,0,0,0,2,4315,0.895839290734909,-0.4443781781046132,-0.7961828637826154,-0.6050560696488494,-0.1882267098432439,0.9821256058680006,0.963470548564149,-0.2678143051621735,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,,,6592777.23,,,,,,1.0168908880774712,77,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-28,2024,4,28,6,119,17,2,1,0,0,0,2,4316,0.8880573226294932,-0.45973273945210397,-0.8165380514459157,-0.5772916165517278,-0.13727877211326517,0.9905324521322227,0.942761143390421,-0.33346877891818577,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,,,5680859.44,,,,,,1.01692615316653,78,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-29,2024,4,29,0,120,18,2,0,0,0,0,2,4317,0.8800122039735357,-0.47495107206704995,-0.8359254794186365,-0.5488429582847199,-0.0859647987374467,0.9962981749346077,0.9175836260593944,-0.3975428142825545,0.0,1.0,0.0,1.0,0.0,1.0,,,4291036.44,,,,,,1.016961419478558,79,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-04-30,2024,4,30,1,121,18,2,0,1,0,0,2,4318,0.8717063187093218,-0.4900286664290592,-0.8543221697498269,-0.5197438121555157,-0.034421611622745804,0.9994074007397048,0.8880573226294932,-0.45973273945210413,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,,,5504853.65,,,,,,1.0169966870135978,80,0,0,0,1,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-05-01,2024,5,1,2,122,18,2,0,0,1,0,0,4319,0.8631421280499114,-0.5049610547215204,-0.8717063187093217,-0.4900286664290594,0.017213356155833904,0.9998518392091162,0.8543221697498272,-0.5197438121555152,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,,,1792730.62,,,,,,1.0170319557716918,81,0,0,0,1,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-05-02,2024,5,2,3,123,18,2,0,0,0,0,0,4320,0.854322169749827,-0.5197438121555155,-0.888057322629493,-0.4597327394521046,0.06880242680232015,0.9976303053065857,0.8165380514459165,-0.5772916165517267,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,,,3556300.98,,,,,,1.0170672257528828,82,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
2024-05-03,2024,5,3,4,124,18,2,0,0,0,0,0,4321,0.8452490573530633,-0.5343725582809786,-0.9033558023246842,-0.4288919379124841,0.12020804489935226,0.9927487224577403,0.7748840413670415,-0.6321034111873478,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,,,2532060.94,,,,,,1.0171024969572129,83,0,0,0,0,0,0,0,0,23147.0,17484.0,0,0.0,0
